170448532	43	1	0	9844
172495394	2	10090	9606	222523
119217145	9	131567	10377	53369
248718626	8	3379134	559292	9606
2262	15	9913	4896	0
36339213	1	9606	55670	138949
1290384	1	1	9606	4932
230788253	2	10090	580240	9606
89966903	1	9606	9606	4932
171431796	4	9606	258594	9913
208521631	5	1148	1206736	2
57434949	2	148305	176299	9913
171417791	1	559292	9606	314146
231845453	1	0	1	1932
45465693	2	111955	562	4565
2517304	3	353565	10754	9606
20211987	2	9544	99287	9913
39513337	3	410359	9986	9844
211574099	134	131567	559292	652961
161847888	12	9606	9606	9606
248955021	3	208964	39107	9606
45551123	2	300852	9823	266835
203657678	10	32524	10090	10359
100119741	4	1	0	1491
77025222	180	543939	665029	33931
196645431	5	9606	131567	362242
2473800	8	5654	131567	33154
42668433	1	273036	9606	135621
249413467	1	32523	131567	3055
212710513	1	9606	69014	9606
43116585	5	9606	1392	0
83684403	364	2731653	11082	131567
521012	4	1063	10849	9544
91139996	5	90371	2336	296587
88210263	2	1437010	2	4932
152746447	1	4932	981087	5811
45956981	12	694009	2759	27334
31025530	11	2759	9606	4932
2520053	3	353565	145263	9606
115061151	6	4932	9606	1773
45366256	17	131567	1	9606
60845335	3	2590919	1	33154
200705302	28	3028117	9606	11177
153408025	4	33154	9606	4932
42224991	1	9606	274	9606
72398653	154	131567	511145	10090
202296407	2	33511	2	224308
115509102	7	4932	1	274
212428179	2	2759	5811	216591
45465799	1	351348	5702	9606
212935183	1	199310	4932	1063
37930530	7	131567	103690	77763
215878067	1	562	5702	296591
69914053	4	0	11676	9606
2447582	69	1437010	292	5911
163949740	131	1224	4932	0
9544962	9	543	9606	131567
75987776	2	559292	9606	1224
59694552	1	7801	35345	131567
100655826	1	9606	9606	9606
170578343	1	1079985	1	3702
72594196	3	3039	9606	2157
62524220	2	51671	8355	2691038
68522723	1	287	197221	12541
32971388	6	272558	1	10357
87941260	120	128987	5911	10090
1195867	7	562	3055	272942
85050456	600	2946187	4932	562
68572008	4	9606	5346	11676
115509166	10	1	10116	4932
92090766	2	9986	559292	33728
43293558	2	7227	9606	257310
258921645	4	50544	4932	573497
100454256	60	2043570	1	9606
243976321	1	10090	330779	1491
30896697	1	28901	9606	9031
171344151	1	9606	9606	559292
67160227	720	1	646	9606
88044900	12	2759	10116	269798
36851834	8	131567	4903	5702
56306301	2	4932	981539	0
69407918	1	4932	83333	9606
274260809	2	9606	5911	5702
68496989	34	543	160488	198215
82879533	8	9823	83333	4932
160734182	3	287	243232	3039
152746532	1	10941	1773	9606
198010914	2	1	1148	5794
70056535	60	2914505	170187	73239
79283362	1	11676	2287	345073
277093162	2	9606	33511	103690
88040917	2	83333	131567	562
202570415	144	220668	28450	9606
274756225	123	2732541	131567	9606
217663738	3	716545	10090	131567
200716297	1	9606	44689	10090
245339530	6	9606	411901	1
60275989	4	4896	2759	10090
59668366	4	3055	1351	559292
251185344	3	1	9606	390157
180163665	60	91347	3028117	10116
215829888	1	3562	5141	0
176278930	1	9606	9913	10090
36966285	2	652611	559292	4932
203023321	1	4932	4932	4932
212926179	3	0	314146	2208
1230398	6	2	9606	4952
196639807	1	9606	10116	543
36367159	72	131567	69	2759
70056598	60	2914505	5911	615
600866	8	5654	10090	10090
161949459	8	9606	2759	9606
43314854	8	4896	2759	9823
9675828	240	1213379	9606	33630
171337794	1	1299	2759	269799
32964051	9	9606	562	312309
58981931	1	986	131567	1336
176407822	3	9606	666	5693
239628459	1	5346	90371	10090
16309599	1	1491	9606	28216
218061271	2	559292	9606	0
151487851	12	83332	35688	8355
210430756	1	9606	10665	9606
248714896	6	5833	10359	2884427
171366500	2	9606	0	9606
91034739	1	8355	4932	131567
260223651	16	5911	9986	666
115069612	2	10029	1063	9606
42768275	13	33154	2759	2788787
9469274	3	155920	9606	90371
115632823	65	2759	1428	1
2802705	8	33154	7227	9606
86704014	5	314146	10359	3039
210808474	8	3055	9606	131567
207975420	14	5911	662598	287
68947068	2	1	9606	11676
160727915	1	1	1309	11019
57162078	2	33213	262724	2697049
215753732	13	131567	9606	9606
212710475	2	9606	2303	9844
70138524	1	10090	562	131567
533226	1	9606	1245	1211386
259191664	6	2697049	9606	4932
260227232	1	9606	9606	10090
38023936	2	10116	9606	77763
208379227	2	243274	2759	131567
10141357	6	2	1496	0
9049319	1	9606	197	251221
153197047	82	1437010	3055	270161
161226426	1	9606	131567	9606
203535239	536	131567	67593	59765
90840554	3	314146	44689	10864
212577445	5	1236	33154	3562
211017681	3	9986	11676	10090
56297479	1	10090	562	710648
244778716	2	1761874	312017	5911
202324212	2	33511	9606	525919
60382667	1	559292	4932	7757
2498322	2	93062	83333	0
100671695	9	4932	5702	4932
211003640	226	2	4932	9606
178050538	11	10756	12045	2507575
100047747	1	8364	29292	10506
250575195	5	9606	9606	353565
179015511	65	2	0	0
76455575	1	9606	2	99287
22602841	1	10090	4932	314146
161549511	710	131567	2027243	5691
272329142	1	9606	176279	1
90351846	2	131567	5702	0
90351274	11	4890	10116	226186
259201903	1	9606	2301731	7787
86645234	16	2	6850	9606
212428787	75	2	9606	37554
231841298	5	9606	33154	9606
86627170	1	9606	9606	2301731
56047940	2	185783	5693	0
68523099	3	1	559292	9606
120067364	3	3055	10905	9606
115658658	6	9606	37124	10090
118885200	4	11676	11676	5702
272464461	71	1437010	9606	1
208519935	2	224308	1	0
72127052	31	1299	224308	9606
43288843	6	2530183	5702	4932
86703424	2	3055	2914505	91464
71848511	1	10760	258594	0
172460456	362	131567	559292	131567
60275828	2	727	229533	1437010
1196146	6	388413	33154	460519
57999306	30	311176	2	9606
43330083	24	33213	8355	2285
217953819	14	2	2261	176279
100953583	1	9606	1579311	1437010
30798823	165	131567	10090	2759
198626316	4	419610	559292	10849
69914015	1	9031	11676	9913
163444544	2	868565	1511	32524
274259629	208	2759	5911	5702
161135112	1	406340	131567	9823
213644196	23	4565	9606	2759
36797841	3	562	9606	33154
57826404	1	9606	36329	559292
86637254	1	33154	131567	37502
39362612	5	562	5664	9606
159956985	365	10912	5690	77763
36962788	1	441770	0	1280
212685517	1	83332	0	1588
211616209	1	3490	10293	4932
30975523	2	1	83333	5702
113658345	14	13773	9606	3055
208335320	11	507601	11053	9606
10092860	12	71275	9925	10090
71725388	1	9606	11069	2
231850077	2	562	9606	9031
151286704	1	3702	93944	376686
231999537	1	33154	2759	83334
36968802	1	208963	129910	9606
231999968	3	1	286	4932
232122109	15	131567	9606	2697049
215889984	1	83333	559292	2507575
42344892	1	559292	562	9606
200181276	16	33154	3712	1268622
245684758	2	9823	4751	53953
163498365	71	2	3055	9606
274888041	1	32524	559292	0
2476488	7	5654	36351	9606
171322175	1	10090	9606	562
160672972	1	1	10090	9606
63708080	1	9606	10090	1
71687474	2	10090	4932	1717
120318662	4	562	330779	5911
119955742	1	9606	937777	446
22164690	32	1718	2190	9606
245338857	1681	11019	29488	11723
253095884	3	208964	67755	353565
264111062	1	312017	9606	0
208129986	1	5911	1224	1265
170235537	8	0	3379134	32523
207922177	2	559292	1225657	0
264251554	1	759272	9606	1519788
37622380	2	0	1423	131567
156792404	4	1423	9606	9606
79144924	3	11676	4932	9606
159988794	2	10116	70601	9606
70911685	1	99287	3055	9606
65749450	1	33213	4932	292
2749223	2	37502	10299	2
70911608	2	84753	9606	9825
144494608	2	9606	756698	32524
35749604	9	4932	28890	10090
82879676	1	3702	2234	33154
57826008	3	562	9606	431241
88084979	1	1	11981	293071
197700869	1	9606	330779	1148
67163576	16	0	9606	2697049
211577365	1	6239	5833	264198
43287615	2	1224	543	9606
201736768	3	5911	1653394	246196
22540897	300	2732396	10090	5654
72527804	6	508771	5654	39054
42348646	5	314146	2759	287
2972055	2	562	0	543
2552778	16	487	9606	562
234112570	1	284812	7227	303
91067195	1	9606	10912	4932
37931906	1	2261	3055	9606
100675521	2	12227	9606	9606
161091142	36	309800	9606	9031
38057489	1	9606	131567	0
1517596	1	562	9606	0
171541705	2	435591	3055	10090
86679181	1	83334	32524	3562
31159602	3	9606	208964	9606
277134266	1	9606	7668	9606
38201564	4	9606	47516	10245
100063933	24	9606	559292	119856
487808	14	9606	1	5911
264119821	2	12081	1	9606
272592218	1	2697049	9606	9606
176397010	5	314146	33511	668369
43390001	1	9606	3055	272562
69322059	1	309800	1	46253
37928500	2	5061	146786	10090
163584218	5	131567	3055	68232
162462285	1	3055	1280	0
34395184	1	33154	9606	274
170222144	60	36351	9823	314146
171431716	7	131567	320372	58291
208500037	13	1437010	9606	33154
208661254	2	272942	6491	559292
86230951	31	131567	131567	314146
90759556	4	11888	9606	9606
215825030	37	2759	9606	2060946
86636987	2	9606	29303	0
240356573	1	9606	2759	290400
2798970	1	5693	0	5911
9782748	1	1773	9606	10506
90055745	1	9606	198094	1296592
9319452	1	9606	1	10090
76464013	47	131567	33213	518
212217077	2	9606	1	1
208533785	1	186497	1491	33511
271621745	1	768486	543	759272
200182443	2	1280	559292	10116
208166874	14	1	9606	99287
197913499	39	1901	272560	10116
244478036	420	1366055	131567	39755
2455347	24	6526	83333	1
243352923	9	1437201	9606	7227
23743787	6	5541	3424297	1519788
153169012	1	10090	10090	185431
20455909	18	2	3055	2708
172495189	2	208964	1	287
218052704	1	83333	9606	2697049
271460744	3	257311	10090	9606
248412791	1	9823	7668	2190
178223159	1	559292	9606	2759
8815	27	3052230	9606	9606
42829588	6	2034346	559292	314146
100695686	2	727	1280	9606
76632334	24	90371	9940	35688
180116284	1	211586	1108	131567
1227413	1	9606	70863	9606
163583926	3	5702	3055	9606
43293177	4	7227	9606	1437010
277108586	1	559292	562	10497
100065695	1	9606	4087	9606
260342619	16	2	235985	4932
86705550	1	10710	9606	4932
163498069	3	1437010	4932	9606
59694280	1	1437010	2748688	191218
171530911	8	9606	83334	2950
212217239	1	3052310	2	9606
71848358	11	562	10377	562
211020503	46	33154	224325	1280
249425515	8	3379134	10116	0
9042730	2	4087	315393	9844
89965593	5	136849	9606	0
91019064	2	9606	10090	37727
210906232	8	1224	694009	369723
210906138	5	9031	83332	9606
83703856	3	1224	1848572	9606
249408359	5	33213	5811	9606
75144009	1	9606	10090	9606
86627802	2	1	5811	131567
86634998	6	9606	562	9606
9769169	4	92129	3055	9606
220367093	1	9606	208964	9606
261528811	2	4932	272942	131567
100927564	2	9606	83333	1642
57999535	1	38314	1	5654
178125457	2	9606	559292	5911
88342248	1	559292	5911	37502
195929104	2	6032	1502	9606
153152576	2	2	1	210
163586805	28	11908	320372	2224
163882148	2	394	224308	33154
9540284	1	9940	10090	9606
215493820	1	9606	3039	131567
170224829	1	4896	10090	312017
118596519	3	1	3562	5702
200185971	1	431947	325240	5702
23393557	3	9606	169963	9606
153423741	1	9606	4932	9606
72444254	1	83333	1392	5664
151561831	1	1280	103690	562
86627790	5	1	5811	9606
86751490	1	2961	2914505	91464
207922496	1	5911	1586324	9606
2967269	6	69014	297	99287
163933563	1	1	4932	339
71586983	141	2	0	9606
163882718	9	314146	9606	9606
91372767	7450	1	0	10116
43314869	1	4896	3055	1437010
211572941	2	5077	10116	185783
215098479	52	2	10506	2971765
2798973	1	5693	9606	5911
240357197	1	559292	173977	2169701
100527332	2	131567	0	2
36785638	2	1	3055	9606
43319169	2	559292	99287	181210
163882066	3	10254	3424297	9606
244135040	2	254252	9606	559292
9680057	26	99287	792580	0
38446914	4	0	7787	287
261617038	1	9606	1393	1437010
208639627	1	272942	160488	759272
45365387	1	4932	2697049	131567
20423005	1	551760	9606	9606
56200193	6	4615	1	9606
20195721	2	0	9606	9606
151515758	1	9606	9606	6072
161806027	38	3044472	1590	257311
5205419	10	1437010	9606	284812
253795207	14	2763	5811	353565
85883327	1	5661	9606	83332
70109499	8	10090	10254	458682
86326578	5	381046	0	4932
8570	6	1437010	559292	9606
207869698	64	9606	72539	36329
43450509	1	89184	11082	243230
9094442	2	381518	312017	0
180182381	7	4932	2	131567
198011768	14	33213	40559	9606
267526894	1	224324	9606	314146
115351117	2	34245	2259	186497
82504366	24	1430	1423	9606
85098394	1	4932	4934	10090
44003588	3	0	101688	0
245242790	20	2	2557550	1313172
241867221	60	77763	3055	9606
210900168	1	3055	507601	4932
245334416	6	1502	410359	153964
88073593	1	103690	1	562
227898922	2	39803	5654	10090
245333326	3	1	0	153964
272325018	2	1185654	5911	287
76460545	7	2759	1	0
211017324	10	41892	1773	559292
90827065	1	7141	2	314146
62513501	12	5911	33836	9606
171545733	1	446	9606	0
197107978	1	3702	196620	10310
57864468	3	95486	63186	312017
71801611	4	817	5691	2565366
212141327	60	1	1	9606
115685588	15	8710	9606	4932
274575741	1	9606	2759	979527
43113947	133	1	9606	284590
163585905	1	5702	9606	314146
163697252	28	33154	300852	9606
88962475	2	10090	9606	9606
43511407	24	91347	9606	4932
56247502	1	101510	1298	1358
42758320	246	2731619	5823	33154
86683127	1	2044939	9606	562
212721231	30	9606	9606	272942
243972811	1	1973307	28875	9606
38227402	1	559292	10090	759272
120107629	2	1	8355	5690
2969355	2	9606	0	9606
244680562	1	72407	197	287889
71755952	300	232795	9606	9606
46617255	4	9606	300852	9606
227921882	1	131567	33154	1
160869096	9	1437010	1	5811
200716413	2	1	59264	272627
248396463	2	7111	33154	9606
172447416	3	9606	2681603	3055
264097266	12	274	10116	562
61435791	6	10090	8616	5811
45338736	66	28875	589024	10090
34395189	3	33154	559292	4932
34966349	18	9606	1223260	435590
86635466	2	9606	9606	9606
264111733	1	312017	33903	371095
177824405	14	33154	9606	7668
161778810	1	1437010	2	5911
248307469	2	470	204090	326423
57160727	60	3379134	559292	10090
67163812	4	2336	4932	0
41992854	2	10088	9913	11888
90827069	2	7141	559292	1
120040170	1	374598	0	9606
1737566	1	10117	10116	4932
23652276	1	470	2	10090
163959341	4	99287	538123	446
249397783	31	131567	181762	314146
57515522	5	10245	2	9844
20208600	1	131567	4952	9606
119216846	1	9606	33154	1437010
118596476	1	10090	9606	9606
38882207	2	0	9606	0
9543095	71	2759	8355	85007
160668017	1	353153	2	12059
9101475	2	7955	4565	2261
227957081	1	9606	55952	10245
91104121	16	9606	31704	11320
180124806	46	543	10090	1236
115143002	1	9031	1	1590
84933887	4	3039	224325	0
68536102	8	5654	131567	9913
172448120	1	7227	343250	2697049
59675986	1	33154	548	10090
76059984	1	9606	131567	5833
215889685	2	1	216816	573
195929578	1	6039	274	9606
170580623	8	83332	9606	0
67236803	180	2027243	146786	9606
264103248	2	83333	11066	128987
200716885	5	243277	9606	131567
43293302	4	7227	1437010	131567
70186374	1	10090	131567	333760
244500722	4	66656	10710	3379134
208089036	12	1	3039	562
72110744	68	131567	856729	9606
88349544	12	9606	10090	10116
259471164	2	9606	211586	100226
208338740	4	4932	3055	131567
29605066	120	28285	3055	0
45600609	2	4932	11216	131567
195074793	5	9606	33154	507601
45448753	6	37502	1437010	1
71687496	15	1385	10242	9606
201790946	2	5702	33741	9606
239634468	31	1	1160	1437010
180160753	1	314146	83333	9606
249406799	1	3055	37502	3055
115061180	2	976	10090	53412
179191867	60	10724	0	2
161728433	7	2697049	5702	9526
29703072	1	9606	3988	1313
152746480	1	4932	10116	9606
936360	1	314146	10760	353152
201807803	1	10116	1224	312017
62949045	5	10506	5654	83332
82169936	420	215158	110829	5757
63711921	4	1	10905	9606
100945130	15	9606	10117	3055
195935021	1	85962	309807	79698
264089659	3	5691	33154	312017
244047632	1	10090	9606	4932
36886363	5	2759	9606	63737
210502998	8	10090	1	1902
244133953	14	1	9606	226186
9103185	139	131567	9606	9606
2748908	6	37502	9606	5702
90826278	6	9606	9606	11676
45466468	7	9606	33511	9606
160732670	3	52862	9606	5693
43382012	1	5691	9606	5861
163497946	3	9606	1	3702
260246379	7	10497	562	131567
152749269	58	96584	9606	1
207916321	4	3039	9606	314146
215891387	1	83333	11676	9986
196682999	1	9606	543	195476
172304156	36	1434108	30538	1
37930462	8	1437201	1	9606
264102097	36	303	300852	5062
212701816	4	32523	11676	9606
89960584	1	550	54571	158786
38056704	6	39947	528321	716545
1198319	2	10941	562	7830
264803143	2	1519788	3055	1519788
203526578	2	364032	0	4932
271515	4	10116	5691	9606
60354829	6	562	176299	9606
85097139	1	1	300852	4932
211017322	10	41892	9606	559292
56217089	2	652611	10090	10509
39118383	3	0	36329	284590
264102206	23	2234	12541	30538
264111942	1	312017	767473	11266
68503776	1	1140	9606	9606
249410081	9	9606	2732541	3055
162433499	8	3046	9606	9606
9768069	1	9606	9606	0
259474069	1	9606	10090	2
38662349	5	10090	9606	756698
251705895	2	1	9606	1437010
46608706	2	9606	2759	9606
36523913	1	314146	3055	536019
170228828	2	66976	59201	4932
86512257	72	6656	9606	246196
46654649	1	743836	29838	71275
9512746	2	12643	303	9606
212907975	2	176279	2	33154
42218879	17	33154	4932	1224
171431800	1	9606	9606	9606
195018186	60	1123958	312017	300852
254125832	1	1	9606	224324
170228654	1	1280	559292	882
331597	10	1437010	559292	9606
75276799	60	10760	3702	7227
260087374	6	0	28890	131567
1733701	6	2592315	2	4565
56298064	10	1718	2	5141
250578208	2	3055	1123958	8730
70061158	1	559292	9606	521006
1741445	28	33154	10090	10090
244678407	6	589342	318586	0
89680144	1	11706	131567	798299
259539074	60	2027243	10506	9606
46609001	2	9606	9606	573
2969595	20	131567	2759	4932
249350765	2	9606	9606	4952
115010185	2	311201	11676	131567
86598962	1	72407	2759	2
41505064	2	9913	155892	103690
163585044	9	5654	2587456	340184
21439847	4	4932	185431	9606
38519495	2	588858	1	1352
75988993	1	9606	403677	0
177559977	137	326574	43306	5076
100047861	1	314146	4932	337687
151484144	2	9913	85007	10509
86698174	3	4932	128952	10090
59208558	1	3055	5691	3055
73038056	1	2759736	10665	131567
36953355	2	562	9606	0
261678149	2	10090	1590	2336
63692002	10	33154	1404	131567
57470129	2	208964	10310	1280
212217180	7	9606	11676	9606
86627835	2	1	2	9606
179211335	1	314146	3702	2
161134192	1	9844	63363	131567
9734511	120	42787	3055	204090
144277018	2	9606	262724	33213
88346558	6	2788787	2697049	9606
2511165	2	353565	1	364106
23655345	2	9606	131567	243277
88204706	1	9606	311400	2759
88085943	10	10710	194439	224324
208500490	33	131567	9606	10090
151680218	197	1	10665	9606
2430746	1	83332	1280	8656
88066889	9	1	272943	9606
2519581	3	353565	5911	131567
72669577	1	167879	1302	562
72401653	4	2336	4932	10754
215876014	1	186497	562	559292
62504718	7	5911	1335626	9606
72410053	6	1	9606	9913
211004635	6	1	286	342948
43079513	1	10116	7227	155892
207999969	4	2259	287	9838
151287753	1	1	35689	10991
162456115	3	6239	272624	0
70132535	2	1437010	131567	9606
274740533	1	9606	9606	3055
3812532	62	1	9606	2857077
202571580	2	1938856	6239	53953
57836080	3	9606	4932	0
4777851	60	28285	471854	5476
239586757	414	2842243	77763	10760
34988830	1	1299	257310	10760
203676997	1	1	559292	1358809
245341524	7	131567	4932	562
264111400	1	312017	131567	4896
202314420	3	7668	666	9606
161807915	2	509170	1872678	131567
20203183	60	120086	3702	9940
115353387	2	2759	1	10090
85858980	120	37115	9606	4896
88078224	8	1	562	562
264890052	1	1519788	1428	33154
62949191	5	10506	5654	9606
212507278	30	223997	4932	559292
258304530	10	35688	4932	562
170589481	2	10090	2732541	11084
274559034	120	64318	9606	120962
249428301	2	1	7668	746128
272579012	6	759272	2946187	2697049
197700783	2	9606	10090	9606
264080436	4	5141	9606	37502
196177117	2	6239	2759	10090
144490376	436	1	9606	4932
70699382	2	0	4932	1437010
159986833	20	10090	662598	32524
178867727	4	1	2697049	9913
200647376	1	292415	8355	59405
90317722	1	9606	11676	83333
118596626	1	411479	10506	759272
210987023	6	9606	8654	5811
120408781	2	10090	4932	11005
202671005	298	1762	155892	9838
201807285	114	33154	288965	1280
119956435	4	9606	3051	10090
10023857	63	2	10116	2759
251705659	2	9606	9606	9606
212211082	1	9606	464095	209285
36363948	66	269801	1	12092
37932046	4	559292	10090	131567
45447629	10	0	9606	1
271716242	3	53911	9606	4896
9151508	170	131567	8726	119856
220073002	1	29285	8355	5911
249420133	1	9606	5811	131567
211074716	2	9606	562	2
43113944	37	131567	9606	284590
249397777	2	85962	1308	296543
215095112	6	1496	9606	9606
115017397	2	9606	1	36329
248418809	56	2	7668	10294
257301319	300	169683	7159	0
271738565	1	0	35688	1
38165185	60	1	9606	9606
43289630	13	33154	8714	9606
161739182	2	1	9606	543
266668868	30	10524	390157	12071
272384852	27	131567	314146	0
76464133	3	9606	9606	70448
2455370	24	6526	83333	10090
16356919	163	1224	3071212	103442
176395157	53	274	5911	727
212217650	2	9606	131567	9606
9222421	1	477181	100226	1437010
70685267	1	759272	9606	0
22195812	1	9606	33154	2759
67171153	1	9606	5702	4932
36923570	3	10090	562	226186
208626771	5	272942	6491	716545
100927750	14	314146	11060	3051
100064813	2	0	5654	3039
259211578	4	562	192222	224325
92091521	1	2759	4890	287
60669280	60	47516	9940	243232
31104869	2	91561	2301731	176280
260069857	3	83333	11676	9606
478720	1	9606	4932	1280
253095547	3	1	4932	7227
207915663	4	3039	32523	9606
161949414	8	9606	562	644223
42253745	60	1	9606	10090
152537614	1	4932	2697049	1280
86016479	2	2686364	9606	2285
203661710	42	1	9606	176299
63741651	3	83332	316407	6293
85399302	1	284812	716545	10680
144208778	40	10506	4932	10377
208526931	1	9606	131567	2301731
91034635	1	0	4932	518
274578826	5	1	210007	837
42054906	24	9606	9606	307898
86510981	4	131567	9913	9606
22165037	1	981087	0	91465
56256964	7	209285	1280	2336
218886362	2	53369	2759	322710
37633925	132	1	169683	91347
197701641	2	3055	3702	83333
160905157	1	9913	9606	9606
100741108	3	243277	2857077	85962
179518117	16	9606	54914	10665
69339571	4	701523	9606	83333
242830778	195	77763	10090	169683
208233418	1	1836	4896	279238
40024134	26	9606	11320	559292
2498205	4	9606	307898	99287
150040365	1	314146	312017	279010
178867789	2	9606	5693	33511
23885379	2	272562	28039	4896
195936562	1	9606	2759	7668
1743570	3	10754	1390	2949
119223765	4	6344	623	11786
45551934	1	9606	314146	3052225
243841735	1	559292	9606	9606
58956765	1	92652	573	562
116754599	1	131567	1	1762
86705551	18	3424297	45157	716545
163955288	5	99287	5476	9606
46676290	1	5811	9606	63737
203657929	9	314146	4932	10359
197935897	1	91891	2695836	83333
43291821	26	33154	9606	9606
171421120	3	9606	10710	1910950
161737563	1	9606	5654	9606
227913856	3	243274	10090	1773
161818858	1	9606	5664	9913
35338270	3	0	2210	9606
45617008	1	103690	4932	353565
86514562	2	10090	9606	632
260236965	2	7719	0	491
160820421	27	2759	9606	0
39424137	3	0	9986	11019
57892969	2	176280	4896	33154
86703509	6	2759	9606	9606
72593051	4	3039	1437010	0
211003672	4	102617	64320	9606
207974299	7	5911	297246	9606
161609268	300	11974	6239	2759
178864865	15	86661	9606	2788787
207893956	64	9606	9606	9606
248410731	1	562	2157	9606
143992682	60	10506	818	35688
72401625	36	187218	4932	353565
272385712	1	562	4932	5911
10089924	6	10377	936140	5811
244680563	3	2	447135	287889
239587079	536	2842243	77763	353565
251230885	1	7227	9606	312017
163586705	1	1351	131567	4839
20211803	3	9606	272942	10090
24128416	61	1	4932	11060
100919757	60	1	10377	2759
251325183	4	33213	10665	5820
274711218	1	1422	562	3055
43291057	2	4896	323259	9606
161225751	1	9606	316	4097
272343668	4	314146	5911	36329
9095832	2	7227	9606	266779
36923699	1	10090	131567	9606
176410528	1	2507575	543	10090
3175352	5	1	0	1
1264563	1	9606	7227	314146
243972788	1	4932	9606	9606
57885365	1	1	9606	5476
120106536	1	83332	1437010	1185654
195160333	13	94695	131567	9606
161227741	36	2170195	1	4932
68578472	1	28066	287	10760
29627309	6	716546	9606	7227
20786098	60	1	10116	1760
69908087	1	9606	7176	68825
151565161	69	1437010	3885	9606
72512747	4	543	5811	0
259197635	39	131567	9606	9606
76636008	1	0	8355	5811
39425814	1	0	314146	2857077
57881281	1	5811	103690	1390
9702096	1	10116	1247190	131567
1739146	4	5654	489469	1053225
244135243	3	243232	0	7108
29630568	18	9606	666	9606
34958351	1	1	10116	9606
72672677	1	562	1224	9606
9530383	26	2759	1148	9606
198014721	1	1	9606	3055
1251029	6	83334	9606	1773
116122488	120	10879	246196	2286
245299304	18	1	246196	9606
86598677	1	9606	9606	9606
267543178	4	543	176299	314147
161728149	2	5833	5654	187272
120105229	2	10665	10116	83333
65749721	2	9606	1224	9606
202570638	3	33213	2507575	131567
271717894	20	543	44689	3702
70916416	3	148305	9606	1185654
250578295	7	2759	1123958	323
34988630	7	33154	10090	10345
210359672	1	9606	5811	9606
115596994	27	10090	1423	9606
115149042	67	131567	9606	90371
36357064	1	2190	6239	4932
208536455	2	274	369643	10116
153190422	5	935293	1	353565
210502844	18	36374	3055	33154
60272307	40	274	9031	145262
267526797	7	632	9606	9606
163277440	63	4530	3052230	2261
215897148	1	83333	314146	1593
75322625	6	28211	9606	287
34963172	36	39490	131567	9606
274718178	99	131567	204455	7227
196645435	2	9606	1	1224
160605278	7	4932	10090	9606
208337104	50	1	2759	868565
600497	1	10090	10116	9606
239633247	12	5911	871584	224308
277179448	12	131567	3055	9606
210367792	3	1763	9606	224324
201699347	3	5911	103916	2336
227956526	3	2	131567	502057
42913987	6	1198980	435590	11276
201793797	2	5702	10090	10090
61431553	14	9606	32008	314146
232107469	9	2034344	9606	644223
9030814	6	1198980	9606	435590
277106464	127	1	33213	6661
61465466	7	5911	6100	131567
72595253	6	120962	1783272	131567
57880176	1	5811	342948	1437010
38662391	19	131567	9606	756698
9473280	2	3055	28285	1437010
79385017	1	11676	8355	5911
163775815	2	716545	7227	559292
251703266	1	3702	287	83333
59353326	1	3055	10506	2759
272594657	30	1385	1496	131567
20405823	1	192	562	131567
69291544	2	0	2759	1
248416674	17	1003835	9606	1247190
79678880	1	11676	10116	9606
83704606	1	33213	9606	9606
36373535	1	2496635	7227	10090
207910150	1	1	433	7227
45349032	79	131567	7227	285006
210366264	1	0	2681611	0
212544271	34	131567	3055	131567
91033506	1	0	53502	1
43750134	1	1313	908820	4932
231844568	5	562	99287	272634
152541063	1	1351	271	9913
45465803	2	4932	5702	131567
39512981	3	410359	9606	623
264893070	18	1519788	2697049	9606
57236327	24	1198980	10090	2190
196645600	3	2287	2	9844
208234432	4	6239	1280	8721
83515883	180	10760	9606	131567
195160065	380	33154	131567	9606
83210038	1	3702	10376	1
9512757	3	12643	3702	0
163581657	2	509173	7227	2169701
115031985	62	9606	11676	0
212208150	1	83332	1280	509169
57951587	15	33154	3039	272630
69258983	7	4932	7227	10090
84936625	1	562	666	10116
86326605	1	9606	0	1
195087614	1	10090	209285	4932
1517579	1	562	9823	9606
35749554	2	9606	9913	5702
46673529	3	8355	77133	10090
249415942	2	9606	2157	83333
36967979	1	10090	562	211586
30797503	2	3379134	3055	1051067
35389316	6	9606	9913	9606
232894689	4	458033	0	9913
171417748	6	6032	33090	0
72670882	1	85962	5911	0
258618200	8	35688	210	33154
68474087	8	44689	5702	2759
86705723	22	0	510516	64091
217881867	1	300852	10359	9606
244883079	1	4932	1259812	9606
86637062	4	1255278	147550	565995
29667133	1	9606	10090	3379134
74897391	1	10090	0	33154
36345818	3	43306	9606	9606
57992722	9	1	131567	314146
115354882	3	487	559292	9606
10089422	6	10377	9606	9606
9154736	3	9606	11292	1
85097774	3	9606	83333	12323
35381042	1	9606	9606	0
43390314	1	83333	4932	1
16355159	1	287	3039	566550
68570081	46	2	9606	2
218890438	6	3028117	10360	243232
215106942	1	562	9606	100226
208341314	80	131567	562	9606
9093950	2	2714	0	10665
9684482	2	83333	9606	30538
251098711	60	458682	83333	2902907
264251541	1	759272	131567	1519788
60382665	1	559292	9606	91061
86751201	60	10679	11320	4932
217876617	1	185431	5654	9606
91473678	21	131567	3044782	314146
203022753	11	4932	4932	1422
203667608	12	0	9606	0
208612154	2	215580	0	1247190
43750186	1	314146	28285	9606
208410721	1	10090	0	9986
43295944	4	10090	562	10090
