260134961	195898888	195898888	0	4839	1883	2rmp-assembly1	A	B	P00799	nan	391797776	391797777
195898889	195898889	195898889	0	10090	10090	2rms-assembly1	A	B	Q1EHW4	Q60520	391797778	391797779
248438192	195927570	195927570	0	9606	0	2rmx-assembly1	A	B	P26715	P29350	391855140	391855141
200712806	195934755	195934755	0	9606	9606	2rn5-assembly1	A	B	P01308	P01308	391869510	391869511
195934756	195934756	195934756	0	5145	5145	2rnm-assembly1	A	B	Q03689	Q03689	391869512	391869513
195934756	195934760	195934760	0	5145	5145	2rnm-assembly1	B	C	Q03689	Q03689	391869520	391869521
195934756	195934763	195934763	0	5145	5145	2rnm-assembly1	C	D	Q03689	Q03689	391869526	391869527
195934756	195934765	195934765	0	5145	5145	2rnm-assembly1	D	E	Q03689	Q03689	391869530	391869531
60180491	195934766	195934766	0	9606	9606	2rnr-assembly1	A	B	P29083	P32780	391869532	391869533
195934767	195934767	195934767	0	9606	4932	2rnw-assembly1	A	B	P61830	Q92831	391869534	391869535
195934768	195934768	195934768	0	9606	4932	2rnx-assembly1	A	B	P61830	Q92831	391869536	391869537
195934769	195934769	195934769	0	9606	9606	2rny-assembly1	A	B	P62805	Q92793	391869538	391869539
115506714	195936151	195936151	0	1423	1423	2ro3-assembly1	A	B	P39758	P39758	391872302	391872303
115506714	195936152	195936152	0	1423	1423	2ro4-assembly1	A	B	P08874	P08874	391872304	391872305
115506714	195936153	195936153	0	1423	1423	2ro5-assembly1	A	B	P37554	P37554	391872306	391872307
115015708	195936154	195936154	0	0	0	2roc-assembly1	A	B	P97287	Q99ML1	391872308	391872309
115015708	195936155	195936155	0	0	0	2rod-assembly1	A	B	P97287	Q9JM54	391872310	391872311
177826131	195936156	195936156	0	9606	0	2rol-assembly1	A	B	P07766	Q8TE68	391872312	391872313
87983501	195936157	195936157	0	9606	0	2ror-assembly1	A	B	P15498	Q13094	391872314	391872315
38167240	195936170	195936170	0	0	10090	2roz-assembly1	A	B	P12023	Q9DBR4	391872340	391872341
207928933	196639802	196639802	0	7227	7227	2rp4-assembly1	B	C	Q8IH92	Q8IH92	393279604	393279605
196639804	196639804	196639804	0	7227	7227	2rp4-assembly1	C	D	Q8IH92	Q8IH92	393279608	393279609
34949139	196639805	196639805	0	6239	6239	2rp5-assembly1	A	B	Q20646	Q20646	393279610	393279611
195065997	196639806	196639806	0	4932	4932	2rpn-assembly1	A	B	P15891	P53974	393279612	393279613
196639807	196639807	196639807	0	9606	0	2rpq-assembly1	A	B	P61956	Q6VMQ6	393279614	393279615
89998212	196646743	196646743	0	10090	9606	2rqg-assembly1	A	B	P11940	Q8R050	393293486	393293487
89998212	196646744	196646744	0	10090	9606	2rqh-assembly1	A	B	P11940	Q8R050	393293488	393293489
196646745	196646745	196646745	0	9606	9606	2rqu-assembly1	A	B	P25054	Q9ULH1	393293490	393293491
202671140	196646746	196646746	0	4932	4932	2rqw-assembly1	A	B	P29366	Q03497	393293492	393293493
33030648	197090664	197090664	0	12131	12131	2rr1-assembly1	1-53	1-54	P03303	P03303	394181328	394181329
208525144	197091157	197091157	0	9606	9606	2rr3-assembly1	A	B	P22059	Q9P0L0	394182314	394182315
76635988	197091158	197091158	0	9606	9606	2rr4-assembly1	A	B	P68431	Q9H0M4	394182316	394182317
88204704	197091160	197091160	0	9606	9606	2rr9-assembly1	A	C	P0CG48	Q96RL1	394182320	394182321
88204704	197091161	197091161	0	9606	9606	2rr9-assembly1	B	C	P0CG48	Q96RL1	394182322	394182323
260340610	197277997	197277997	0	12131	169066	2rs1-assembly1	3-41	2-50	P03303	P03303	394555994	394555995
33030648	197309621	197309621	0	12131	12131	2rs3-assembly1	1-59	1-60	P03303	P03303	394619242	394619243
178038391	197338326	197338326	0	9606	9606	2rs9-assembly1	A	B	P55201	P62805	394676652	394676653
57468865	197338341	197338341	0	562	562	2rsl-assembly1	A-2	B-2	P03012	P03012	394676682	394676683
197338343	197338343	197338343	0	562	562	2rsl-assembly1	B-2	C-2	P03012	P03012	394676686	394676687
57468865	197338340	197338340	0	562	562	2rsl-assembly1	C	C-2	P03012	P03012	394676680	394676681
245684615	197338344	197338344	0	284812	4896	2rsn-assembly1	A	B	P61830	Q10103	394676688	394676689
70198110	197338345	197338345	0	11886	11886	2rsp-assembly1	A	B	P03322	P03322	394676690	394676691
197338346	197338346	197338346	0	10116	10116	2rsy-assembly1	A	B	P32577	Q9JM80	394676692	394676693
197358292	197358292	197358292	0	9606	9606	2rt5-assembly1	A	B	Q96T58	Q9Y618	394716584	394716585
115332056	197358330	197358330	0	1895	1895	2rtg-assembly1	B	B-2	P22629	P22629	394716660	394716661
197358572	197358572	197358572	0	1895	1895	2rtr-assembly2	B	B-4	P22629	P22629	394717144	394717145
163274554	197698959	197698959	0	32630	32630	2ru4-assembly1	A	B	nan	nan	395397918	395397919
197698961	197698961	197698961	0	260799	32630	2rui-assembly1	A	B	Q81V16	nan	395397922	395397923
60180491	197698962	197698962	0	9606	9606	2ruk-assembly1	A	B	P04637	P32780	395397924	395397925
60180491	197769013	197769013	0	9606	9606	2rvb-assembly1	A	B	P32780	Q01831	395538026	395538027
197769014	197769014	197769014	0	10090	10090	2rvn-assembly1	A	B	P84244	Q61686	395538028	395538029
10011047	197769015	197769015	0	9606	9606	2rvq-assembly1	C	D	P04908	P06899	395538030	395538031
200182443	200182443	200182443	0	1280	1280	2sak-assembly1	A	A-2	P68802	P68802	400364886	400364887
200182445	200182445	200182445	0	7740	7740	2sas-assembly1	A	A-2	P04570	P04570	400364890	400364891
200665747	200665747	200665747	0	6352	6352	2scp-assembly1	A	B	P04571	P04571	401331494	401331495
149946334	200716568	200716568	0	9606	9606	2seb-assembly1	B	E	P01911	P02458	401433136	401433137
273140	200718304	200718304	0	1422	1422	2sfp-assembly1	A	B	P10724	P10724	401436608	401436609
82873542	201972535	201972535	0	11723	11723	2siv-assembly1	A	F	Q52SW3	Q8AKX0	403945070	403945071
202409241	202202292	202202292	0	1390	50472	2sni-assembly1	E	I	P00782	P01053	404404584	404404585
218793909	202202293	202202293	0	11034	11034	2snw-assembly1	A	B	P03316	P03316	404404586	404404587
202394655	202394655	202394655	0	7227	7227	2spc-assembly1	A	B	P13395	P13395	404789310	404789311
89968925	202565175	202565175	0	8030	3661	2sta-assembly1	E	I	P01074	P35031	405130350	405130351
75143909	205704965	205704965	0	12145	12145	2tbv-assembly1	A-59	A-60	P11795	P11795	411409930	411409931
100119702	205704975	205704975	0	12145	12145	2tbv-assembly1	A-60	B-60	P11795	P11795	411409950	411409951
100119702	205704976	205704976	0	12145	12145	2tbv-assembly1	A-60	C-60	P11795	P11795	411409952	411409953
115547492	205704969	205704969	0	12145	12145	2tbv-assembly1	B-59	A-60	P11795	P11795	411409938	411409939
205704613	205704971	205704971	0	12145	12145	2tbv-assembly1	B-59	C-60	P11795	P11795	411409942	411409943
100119702	205704977	205704977	0	12145	12145	2tbv-assembly1	B-60	C-60	P11795	P11795	411409954	411409955
205704613	205704613	205704613	0	12145	12145	2tbv-assembly1	C-51	B-56	P11795	P11795	411409226	411409227
115547492	205704614	205704614	0	12145	12145	2tbv-assembly1	C-51	C-56	P11795	P11795	411409228	411409229
205704689	205704689	205704689	0	12145	12145	2tbv-assembly1	C-52	C-56	P11795	P11795	411409378	411409379
89968925	208233540	208233540	0	9913	0	2tld-assembly1	E	I	P00760	P01006	416467080	416467081
208292363	208292363	208292363	0	9986	9986	2tma-assembly1	A	B	P58772	P58772	416584726	416584727
70199335	208292374	208292374	0	2336	2336	2tmg-assembly1	C	D	P96110	P96110	416584748	416584749
208293296	208293296	208293296	0	12243	12243	2tmv-assembly1	P-26	P-42	P69687	P69687	416586592	416586593
208293420	208293420	208293420	0	12243	12243	2tmv-assembly1	P-32	P-49	P69687	P69687	416586840	416586841
170232961	208293521	208293521	0	12243	12243	2tmv-assembly1	P-41	P-42	P69687	P69687	416587042	416587043
63712499	208527514	208527514	0	9606	9606	2trh-assembly1	B	A-2	P02766	P02766	417055028	417055029
272343029	208527523	208527523	0	562	562	2trt-assembly1	A	A-2	P0ACT4	P0ACT4	417055046	417055047
3080087	208527524	208527524	0	562	562	2trx-assembly3	A	A-2	P0AA25	P0AA25	417055048	417055049
208612664	208612664	208612664	0	9606	9606	2tun-assembly1	A	D	P01375	P01375	417225328	417225329
40027353	211003622	211003622	0	1474	1474	2ubp-assembly2	A	C-2	P41020	P41022	422007244	422007245
211003640	211003640	211003640	0	1474	1474	2ubp-assembly2	A-2	C-2	P41020	P41022	422007280	422007281
212573740	212573774	212573774	0	9986	9986	2utg-assembly1	A	B	P02779	P02779	425147548	425147549
212586212	212586212	212586212	0	10090	10090	2uud-assembly1	H	S	nan	nan	425172424	425172425
212586215	212586215	212586215	0	10090	10090	2uud-assembly2	J	T	nan	nan	425172430	425172431
62545265	212586222	212586222	0	9606	32630	2uue-assembly2	D	F	P20248	nan	425172444	425172445
88432863	212586242	212586242	0	1199	1199	2uul-assembly1	A	D	nan	nan	425172484	425172485
86636219	212586276	212586276	0	1199	1199	2uul-assembly1	D	K	nan	nan	425172552	425172553
212586636	212586636	212586636	0	83332	83332	2uuq-assembly1	A	A-2	P9WPN5	P9WPN5	425173272	425173273
212586640	212586640	212586640	0	44689	44689	2uuv-assembly2	C	D	O96759	O96759	425173280	425173281
89968925	212586641	212586641	0	9913	34631	2uuy-assembly1	A	B	P00760	Q1EG59	425173282	425173283
115055586	212685429	212685429	0	10710	10710	2uv1-assembly1	A	B	P03702	P03702	425370858	425370859
56119044	212685430	212685430	0	9606	9606	2uv2-assembly1	A	A-2	Q9H2G2	Q9H2G2	425370860	425370861
212685431	212685431	212685431	0	9606	9606	2uv3-assembly1	A	B	P78324	P78324	425370862	425370863
212685435	212685435	212685435	0	9606	9606	2uv7-assembly1	A	A-2	P54619	P54619	425370870	425370871
212685488	212685488	212685488	0	4932	4932	2uv8-assembly1	A-2	C-2	P19097	P19097	425370976	425370977
88086183	212685453	212685453	0	4932	4932	2uv8-assembly1	B	C-2	P19097	P19097	425370906	425370907
212685460	212685460	212685460	0	4932	4932	2uv8-assembly1	C	A-2	P19097	P19097	425370920	425370921
172456196	212685462	212685462	0	4932	4932	2uv8-assembly1	C	C-2	P19097	P19097	425370924	425370925
212685514	212685514	212685514	0	511693	511693	2uvk-assembly1	A	B	P39371	P39371	425371028	425371029
212685515	212685515	212685515	0	9606	9606	2uvl-assembly1	A	B	Q13489	Q13489	425371030	425371031
212685517	212685517	212685517	0	83332	83332	2uvn-assembly1	A	A-2	P9WPN5	P9WPN5	425371034	425371035
212685521	212685521	212685521	0	83332	83332	2uvn-assembly1	A-2	B-2	P9WPN5	P9WPN5	425371042	425371043
212685519	212685519	212685519	0	83332	83332	2uvn-assembly1	B	A-2	P9WPN5	P9WPN5	425371038	425371039
212685526	212685526	212685526	0	210	210	2uvp-assembly1	A	D	O25828	O25828	425371052	425371053
161993558	212697425	212697425	0	9606	10090	2uwe-assembly1	A	E	P04439	nan	425394850	425394851
212697440	212697440	212697440	0	9606	10090	2uwe-assembly2	J	L	Q9NPA0	nan	425394880	425394881
212697455	212697455	212697455	0	1227568	1227568	2uwj-assembly1	E-2	F-2	P95434	Q9I317	425394910	425394911
42831850	212697456	212697456	0	1227568	1227568	2uwj-assembly1	E-2	G-2	P95435	Q9I317	425394912	425394913
10091749	212697449	212697449	0	1227568	1227568	2uwj-assembly1	F	E-2	P95434	Q9I317	425394898	425394899
215094457	212697450	212697450	0	1227568	1227568	2uwj-assembly1	F	F-2	P95434	P95434	425394900	425394901
212697457	212697457	212697457	0	1227568	1227568	2uwj-assembly1	F-2	G-2	P95434	P95435	425394914	425394915
67162014	212697453	212697453	0	1227568	1227568	2uwj-assembly1	G	F-2	P95434	P95435	425394906	425394907
72444536	212702260	212702260	0	179878	179878	2ux8-assembly2	E	G	Q5FYV5	Q5FYV5	425404520	425404521
86684709	212702261	212702261	0	179878	179878	2ux8-assembly2	E	H	Q5FYV5	Q5FYV5	425404522	425404523
71848630	212702264	212702264	0	179878	179878	2ux8-assembly2	G	H	Q5FYV5	Q5FYV5	425404528	425404529
70200371	212702680	212702680	0	300852	300852	2uxc-assembly1	M	S	P80377	Q5SHP2	425405360	425405361
232122739	212702919	212702919	0	9606	9606	2uxn-assembly1	A	E	O60341	P68431	425405838	425405839
212709683	212709683	212709683	0	6035	6035	2uy1-assembly1	A	B	Q8SWC5	Q8SWC5	425419366	425419367
76638873	212709685	212709685	0	364106	562	2uy6-assembly1	A	C	P04127	Q1R2W9	425419370	425419371
202691755	212709686	212709686	0	562	562	2uy6-assembly1	B	C	P04127	P04127	425419372	425419373
212709706	212709706	212709706	0	1423	1423	2uy9-assembly1	A	A-2	O34714	O34714	425419412	425419413
212709756	212709756	212709756	0	292	292	2uyf-assembly1	B	B-2	Q8VUD7	Q8VUD7	425419512	425419513
163696448	212709918	212709918	0	562	562	2uyv-assembly1	A-2	B-2	P32169	P32169	425419836	425419837
490976	212897272	212897272	0	1313	1313	2uz0-assembly1	A	D	A0A0H2UNZ8	A0A0H2UNZ8	425794544	425794545
212897274	212897274	212897274	0	1313	1313	2uz0-assembly1	B	D	A0A0H2UNZ8	A0A0H2UNZ8	425794548	425794549
212897275	212897275	212897275	0	1313	1313	2uz0-assembly1	C	D	A0A0H2UNZ8	A0A0H2UNZ8	425794550	425794551
176278895	212897289	212897289	0	2130	2130	2uz3-assembly1	A	C	Q9PPP5	Q9PPP5	425794578	425794579
113652881	212897351	212897351	0	6500	6494	2uz6-assembly2	G	P	Q8WSF8	nan	425794702	425794703
203841643	212897352	212897352	0	6500	6494	2uz6-assembly2	G	Q	Q8WSF8	nan	425794704	425794705
212897384	212897384	212897384	0	9606	9606	2uz9-assembly1	A	A-2	Q9Y2T3	Q9Y2T3	425794768	425794769
212897417	212897417	212897417	0	9606	9606	2uzq-assembly3	E	F	P30305	P30305	425794834	425794835
212897425	212897423	212897423	0	169963	9606	2uzx-assembly2	C	D	P08581	P0DQD2	425794846	425794847
212897425	212897425	212897425	0	169963	9606	2uzy-assembly2	C	D	P08581	P0DQD2	425794850	425794851
89966496	212907203	212907203	0	32059	32059	2v08-assembly1	A-3	B-3	F2Z292	F2Z292	425814406	425814407
212907201	212907201	212907201	0	32059	32059	2v08-assembly1	B-2	A-3	F2Z292	F2Z292	425814402	425814403
212907202	212907202	212907202	0	32059	32059	2v08-assembly1	B-2	B-3	F2Z292	F2Z292	425814404	425814405
212907219	212907219	212907219	0	9606	9606	2v0a-assembly1	A	F	P00441	P00441	425814438	425814439
607360	212907237	212907237	0	9606	9606	2v0o-assembly2	C	C-2	Q0JRZ9	Q0JRZ9	425814474	425814475
212907238	212907238	212907238	0	4932	4932	2v0p-assembly1	A	B	Q04372	Q04372	425814476	425814477
212907243	212907243	212907243	0	10090	10090	2v0x-assembly1	A	B	Q61033	Q61033	425814486	425814487
69593297	212910657	212910657	0	1307	1307	2v15-assembly1	E	I	P0CB53	P0CB53	425821314	425821315
212910668	212910668	212910668	0	1307	1307	2v15-assembly1	G	I	P0CB53	P0CB53	425821336	425821337
239157328	212910677	212910677	0	1307	1307	2v15-assembly1	I	K	P0CB53	P0CB53	425821354	425821355
212910697	212910697	212910697	0	9606	10090	2v17-assembly1	A	H	nan	nan	425821394	425821395
161072792	212910698	212910698	0	9606	10090	2v17-assembly1	A	L	nan	nan	425821396	425821397
85903063	212910845	212910845	0	243230	243230	2v1c-assembly1	A-2	C-2	Q9RW50	Q9ZNA2	425821690	425821691
212910838	212910838	212910838	0	243230	243230	2v1c-assembly1	B	A-2	Q9ZNA2	Q9ZNA2	425821676	425821677
736528	212910839	212910839	0	243230	243230	2v1c-assembly1	B	B-2	Q9ZNA2	Q9ZNA2	425821678	425821679
212910846	212910846	212910846	0	243230	243230	2v1c-assembly1	B-2	C-2	Q9RW50	Q9ZNA2	425821692	425821693
212910841	212910841	212910841	0	243230	243230	2v1c-assembly1	C	A-2	Q9RW50	Q9ZNA2	425821682	425821683
212910842	212910842	212910842	0	243230	243230	2v1c-assembly1	C	B-2	Q9RW50	Q9ZNA2	425821684	425821685
212910843	212910843	212910843	0	243230	243230	2v1c-assembly1	C	C-2	Q9RW50	Q9RW50	425821686	425821687
232122739	212910848	212910848	0	9606	9606	2v1d-assembly1	A	C	O60341	Q16695	425821696	425821697
202394727	212910862	212910862	0	10090	10090	2v1o-assembly1	D	E	Q91V12	Q91V12	425821724	425821725
35379202	212910863	212910863	0	10090	10090	2v1o-assembly1	D	F	Q91V12	Q91V12	425821726	425821727
205688856	212910864	212910864	0	10090	10090	2v1o-assembly1	E	F	Q91V12	Q91V12	425821728	425821729
212910871	212910871	212910871	0	4932	4932	2v1r-assembly1	A	Q	P53112	P80667	425821742	425821743
212910872	212910872	212910872	0	4932	4932	2v1r-assembly1	A	R	P53112	P80667	425821744	425821745
212910877	212910876	212910876	0	10116	10116	2v1s-assembly2	B	I	P11884	Q62760	425821752	425821753
212910877	212910877	212910877	0	10116	10116	2v1s-assembly3	C	J	P11884	Q62760	425821754	425821755
212910877	212910880	212910880	0	10116	10116	2v1s-assembly6	F	M	P11884	Q62760	425821760	425821761
59014360	212910881	212910881	0	10116	10116	2v1s-assembly7	G	N	P11884	Q62760	425821762	425821763
160734084	212910907	212910907	0	9606	9606	2v1w-assembly1	A-3	A-4	P50479	P50479	425821814	425821815
212910908	212910908	212910908	0	9606	9606	2v1w-assembly1	A-3	B-4	P50479	P50479	425821816	425821817
212910911	212910911	212910911	0	9606	9606	2v1w-assembly1	A-4	B-4	P50479	P50479	425821822	425821823
160734084	212910910	212910910	0	9606	9606	2v1w-assembly1	B-3	B-4	P50479	P50479	425821820	425821821
217908859	212910912	212910912	0	9913	9606	2v1y-assembly1	A	B	P27986	P32871	425821824	425821825
212921998	212921998	212921998	0	9606	9606	2v24-assembly1	A	A-2	Q96A44	Q96A44	425843996	425843997
212922000	212922000	212922000	0	167879	167879	2v28-assembly1	A	B	Q47XN7	Q47XN7	425844000	425844001
212922029	212922029	212922029	0	1313	1313	2v2f-assembly1	A	F	Q9RET4	Q9RET4	425844058	425844059
212922034	212922034	212922034	0	5702	5702	2v2h-assembly1	B	C	P04789	P04789	425844068	425844069
86636428	212923666	212923666	0	9796	9796	2v2o-assembly1	A-17	A-21	P02791	P02791	425847332	425847333
65736254	212923688	212923688	0	9796	9796	2v2o-assembly1	A-22	A-23	P02791	P02791	425847376	425847377
240367050	212923690	212923690	0	9796	9796	2v2o-assembly1	A-23	A-24	P02791	P02791	425847380	425847381
212989753	212989753	212989753	0	208964	208964	2v3b-assembly1	A	B	Q9HTK8	Q9HTK9	425979506	425979507
195936305	212989754	212989754	0	2190	2190	2v3c-assembly1	A	C	Q57565	Q58440	425979508	425979509
212989755	212989755	212989755	0	2190	2190	2v3c-assembly2	B	D	Q57565	Q58440	425979510	425979511
212989759	212989759	212989759	0	4932	4932	2v3m-assembly1	A	F	P53919	P53919	425979518	425979519
212989765	212989765	212989765	0	9606	9606	2v3s-assembly1	A	D	O95747	Q96J92	425979530	425979531
69961133	215098087	215098087	0	9606	9606	2v40-assembly1	A	A-2	P30520	P30520	430196174	430196175
215098092	215098092	215098092	0	469008	469008	2v42-assembly1	A	B	P0AFX9	P0AFX9	430196184	430196185
215098092	215098093	215098093	0	469008	469008	2v43-assembly1	A	B	P0AFX9	P0AFX9	430196186	430196187
215823924	215098118	215098118	0	287	287	2v4d-assembly1	C	D	P52477	P52477	430196236	430196237
215098124	215098124	215098124	0	287	287	2v4d-assembly1	C	J	P52477	P52477	430196248	430196249
215823924	215098128	215098128	0	287	287	2v4d-assembly1	D	E	P52477	P52477	430196256	430196257
215098133	215098133	215098133	0	287	287	2v4d-assembly1	D	J	P52477	P52477	430196266	430196267
215098124	215098134	215098134	0	287	287	2v4d-assembly1	D	K	P52477	P52477	430196268	430196269
215098133	215098142	215098142	0	287	287	2v4d-assembly1	E	K	P52477	P52477	430196284	430196285
36893723	215098145	215098145	0	287	287	2v4d-assembly1	F	G	P52477	P52477	430196290	430196291
215098133	215098150	215098150	0	287	287	2v4d-assembly1	F	L	P52477	P52477	430196300	430196301
215098124	215098151	215098151	0	287	287	2v4d-assembly1	F	M	P52477	P52477	430196302	430196303
215098133	215098157	215098157	0	287	287	2v4d-assembly1	G	M	P52477	P52477	430196314	430196315
215823924	215098163	215098163	0	287	287	2v4d-assembly1	I	J	P52477	P52477	430196326	430196327
215823924	215098170	215098170	0	287	287	2v4d-assembly1	K	L	P52477	P52477	430196340	430196341
215823924	215098172	215098172	0	287	287	2v4d-assembly1	L	M	P52477	P52477	430196344	430196345
215098188	215098188	215098188	0	10090	10090	2v4h-assembly1	A	A-2	O88522	O88522	430196376	430196377
212578463	215098207	215098207	0	10090	10090	2v4h-assembly1	A-2	B-2	O88522	O88522	430196414	430196415
76031316	215098208	215098208	0	10090	32630	2v4h-assembly1	A-2	C-2	O88522	nan	430196416	430196417
215098210	215098209	215098209	0	10090	32630	2v4h-assembly1	A-2	D-2	O88522	nan	430196418	430196419
215098194	215098194	215098194	0	10090	10090	2v4h-assembly1	B	A-2	O88522	O88522	430196388	430196389
215098210	215098210	215098210	0	10090	32630	2v4h-assembly1	B-2	C-2	O88522	nan	430196420	430196421
274278911	215098211	215098211	0	10090	32630	2v4h-assembly1	B-2	D-2	O88522	nan	430196422	430196423
215098199	215098199	215098199	0	32630	10090	2v4h-assembly1	C	A-2	O88522	nan	430196398	430196399
215098200	215098200	215098200	0	32630	10090	2v4h-assembly1	C	B-2	O88522	nan	430196400	430196401
215098222	215098222	215098222	0	1901	1901	2v4i-assembly2	F	G	P0DJQ5	P0DJQ5	430196444	430196445
115332108	215098231	215098231	0	882	882	2v4j-assembly1	B	D	P45574	P45575	430196462	430196463
215098232	215098232	215098232	0	882	882	2v4j-assembly1	B	E	P45575	P45575	430196464	430196465
215098238	215098238	215098238	0	882	882	2v4j-assembly1	D	F	P45573	P45574	430196476	430196477
215098239	215098239	215098239	0	882	882	2v4j-assembly1	E	F	P45573	P45575	430196478	430196479
202666609	215098240	215098240	0	9606	9606	2v4m-assembly1	A	B	Q06210	Q06210	430196480	430196481
259471144	215098251	215098251	0	83333	83333	2v4y-assembly1	B	D	P0A7E9	P0A7E9	430196502	430196503
9791658	215098258	215098258	0	83333	83333	2v4y-assembly1	D	F	P0A7E9	P0A7E9	430196516	430196517
215098259	215098259	215098259	0	83333	83333	2v4y-assembly1	E	F	P0A7E9	P0A7E9	430196518	430196519
215098260	215098260	215098260	0	9606	9606	2v4z-assembly1	A	B	P08754	P41220	430196520	430196521
215756582	215756582	215756582	0	9986	9986	2v51-assembly1	B	D	P68135	P68135	431513164	431513165
3653085	215756584	215756584	0	9986	10090	2v51-assembly1	B	F	P68135	Q8K4J6	431513168	431513169
274278608	215756587	215756587	0	10090	10090	2v51-assembly1	E	F	Q8K4J6	Q8K4J6	431513174	431513175
215756589	215756589	215756589	0	9606	9606	2v53-assembly1	A	B	P02461	P09486	431513178	431513179
215756590	215756590	215756590	0	9606	9606	2v53-assembly1	A	C	P02461	P09486	431513180	431513181
215756591	215756591	215756591	0	9606	9606	2v53-assembly1	A	D	P02461	P09486	431513182	431513183
34858951	215756593	215756593	0	9606	9606	2v53-assembly1	B	D	P02461	P02461	431513186	431513187
170459541	215756594	215756594	0	9606	9606	2v53-assembly1	C	D	P02461	P02461	431513188	431513189
151291326	215756595	215756595	0	10249	10249	2v54-assembly1	A	B	P68693	P68693	431513190	431513191
215756596	215756596	215756596	0	9606	9606	2v55-assembly1	A	B	P61587	Q13464	431513192	431513193
3177653	215756598	215756598	0	1772	1772	2v57-assembly1	A	B	Q58L87	Q58L87	431513196	431513197
215756600	215756600	215756600	0	5693	5693	2v5b-assembly1	A	A-2	P52270	P52270	431513200	431513201
157163653	215756605	215756605	0	9606	9606	2v5e-assembly1	B	B-2	P39905	P39905	431513210	431513211
215756607	215756607	215756607	0	9606	32630	2v5f-assembly1	A	X	P13674	nan	431513214	431513215
215756712	215756712	215756712	0	9606	9606	2v5p-assembly2	B	C	P01344	P11717	431513424	431513425
215756713	215756713	215756713	0	9606	32630	2v5q-assembly1	A	D	P53350	nan	431513426	431513427
215756715	215756715	215756715	0	7227	7227	2v5r-assembly1	A	B	Q0E9H9	Q0E9H9	431513430	431513431
220369649	215756718	215756718	0	9606	32630	2v5w-assembly2	B	L	P04637	Q9BY41	431513436	431513437
271115	215756719	215756719	0	9606	9606	2v5y-assembly1	A	A-2	P28827	P28827	431513438	431513439
160727944	215825432	215825432	0	52237	52237	2v65-assembly2	B-5	B-6	O93541	O93541	431650864	431650865
248412950	215825435	215825435	0	9606	9606	2v66-assembly1	B	C	Q9GZM8	Q9GZM8	431650870	431650871
88073762	215825436	215825436	0	9606	9606	2v66-assembly1	B	D	Q9GZM8	Q9GZM8	431650872	431650873
31166108	215825438	215825438	0	9606	9606	2v66-assembly1	C	D	Q9GZM8	Q9GZM8	431650876	431650877
9469255	215825439	215825439	0	9606	9606	2v66-assembly1	C	E	Q9GZM8	Q9GZM8	431650878	431650879
215825440	215825440	215825440	0	9606	9606	2v66-assembly1	D	E	Q9GZM8	Q9GZM8	431650880	431650881
69411666	215825785	215825785	0	3055	3055	2v69-assembly1	J	P	P00873	P00873	431651570	431651571
215825921	215825921	215825921	0	1299	1299	2v6b-assembly1	A	B	P50933	P50933	431651842	431651843
215825922	215825922	215825922	0	1299	1299	2v6b-assembly1	A	C	P50933	P50933	431651844	431651845
100121437	215825923	215825923	0	1299	1299	2v6b-assembly1	A	D	P50933	P50933	431651846	431651847
215825927	215825927	215825927	0	255431	255431	2v6e-assembly1	A	B	Q6UAV6	Q6UAV6	431651854	431651855
215825928	215825928	215825928	0	9606	9606	2v6h-assembly1	A	A-2	Q14896	Q14896	431651856	431651857
215826221	215826221	215826221	0	623	623	2v6l-assembly1	M	R	P0A223	P0A223	431652442	431652443
215826235	215826235	215826235	0	623	623	2v6l-assembly1	N	T	P0A223	P0A223	431652470	431652471
39501091	215826252	215826252	0	623	623	2v6l-assembly1	O	Z	P0A223	P0A223	431652504	431652505
115015708	215826316	215826316	0	10376	9606	2v6q-assembly1	A	B	O43521	P0C736	431652632	431652633
40208623	215826322	215826322	0	383379	383379	2v6s-assembly1	A-2	B-2	Q2Q449	Q2Q449	431652644	431652645
180186293	215826330	215826330	0	383379	383379	2v6u-assembly1	A	A-2	Q2Q449	Q2Q449	431652660	431652661
215826335	215826335	215826335	0	4932	4932	2v6x-assembly1	A	B	P36108	P52917	431652670	431652671
197842103	215889467	215889467	0	10116	10116	2v71-assembly1	A	A-2	Q78PB6	Q78PB6	431778934	431778935
212578463	215889471	215889471	0	10116	10116	2v71-assembly1	A-2	B-2	Q78PB6	Q78PB6	431778942	431778943
215889469	215889469	215889469	0	10116	10116	2v71-assembly1	B	A-2	Q78PB6	Q78PB6	431778938	431778939
39381207	215889470	215889470	0	10116	10116	2v71-assembly1	B	B-2	Q78PB6	Q78PB6	431778940	431778941
215889482	215889482	215889482	0	10090	10090	2v74-assembly2	H	H-2	Q9WVG6	Q9WVG6	431778964	431778965
215889500	215889500	215889500	0	1423	1423	2v79-assembly1	A	A-2	P39787	P39787	431779000	431779001
42831850	215889527	215889527	0	303	303	2v7g-assembly2	D	A-3	P25080	P25080	431779054	431779055
215889542	215889542	215889542	0	300852	300852	2v7p-assembly1	B	D	Q5SJA1	Q5SJA1	431779084	431779085
215889589	215889589	215889589	0	83332	83332	2v7s-assembly1	A	A-2	P9WK81	P9WK81	431779178	431779179
217832843	217832843	217832843	0	562	562	2v81-assembly1	A-2	A-3	Q6BF16	Q6BF16	435665686	435665687
217832847	217832847	217832847	0	10090	10090	2v83-assembly1	A	B	P21784	P21784	435665694	435665695
